0,10.0
1,10.0
2,10.0
3,10.0
4,10.0
5,10.0
6,10.0
7,10.0
8,10.0
9,10.0
11,10.0
12,10.0
14,10.0
15,10.0
17,10.0
18,10.0
21,10.0
22,10.0
23,10.0
24,10.0
25,10.0
26,10.0
27,10.0
28,10.0
29,10.0
30,10.0
33,10.0
35,10.0
36,10.0
37,10.0
38,10.0
39,10.0
40,10.0
41,10.0
42,10.0
43,10.0
46,10.0
48,10.0
49,10.0
50,10.0
53,10.0
56,10.0
57,10.0
59,10.0
61,10.0
63,10.0
64,10.0
65,10.0
66,10.0
68,10.0
69,10.0
70,10.0
71,10.0
72,10.0
73,10.0
74,10.0
77,10.0
79,10.0
80,10.0
81,10.0
82,10.0
83,10.0
84,10.0
85,10.0
87,10.0
88,10.0
90,10.0
91,10.0
92,10.0
93,10.0
94,10.0
95,10.0
96,10.0
97,10.0
98,10.0
99,10.0
100,10.0
101,10.0
102,10.0
103,10.0
104,10.0
106,10.0
107,10.0
112,10.0
114,10.0
116,10.0
117,10.0
119,10.0
120,10.0
135,10.0
136,10.0
137,10.0
140,10.0
141,10.0
142,10.0
143,10.0
144,10.0
145,10.0
146,10.0
150,10.0
153,10.0
154,10.0
155,10.0
156,10.0
157,10.0
158,10.0
159,10.0
160,10.0
161,10.0
162,10.0
163,10.0
166,10.0
167,10.0
170,10.0
171,10.0
172,10.0
176,10.0
445,10.0
456,10.0
1013,10.0
1017,10.0
1021,10.0
1022,10.0
1214,10.0
1225,10.0
1422,10.0
1423,10.0
1927,10.0
2122,10.0
2136,10.0
2137,10.0
2142,10.0
2334,10.0
2466,10.0
2467,10.0
2468,10.0
2472,10.0
2748,10.0
2764,10.0
2769,10.0
2771,10.0
3238,10.0
3244,10.0
3247,10.0
3257,10.0
3264,10.0
151,9.0
174,9.0
1012,9.0
105,9.0
3054,9.0
16,9.0
86,9.0
139,9.0
446,9.0
448,9.0
1018,9.0
2473,9.0
3204,9.0
32,9.0
450,9.0
1031,9.0
113,9.0
1205,9.0
2130,9.0
2134,9.0
3251,9.0
55,9.0
731,9.0
2299,9.0
2305,9.0
2307,9.0
787,9.0
788,9.0
789,9.0
2146,9.0
2342,9.0
2353,9.0
2360,9.0
2763,9.0
118,9.0
177,9.0
449,9.0
451,9.0
138,9.0
1940,9.0
2128,9.0
2132,9.0
108,8.0
1906,8.0
3059,8.0
489,8.0
2444,8.0
2721,8.0
2741,8.0
123,8.0
124,8.0
128,8.0
132,8.0
133,8.0
52,8.0
1414,8.0
152,8.0
2686,8.0
1226,8.0
1411,8.0
1567,8.0
1568,8.0
1570,8.0
75,8.0
1936,8.0
2306,8.0
115,8.0
2760,8.0
3056,8.0
3245,8.0
2196,8.0
1025,8.0
2145,8.0
2358,8.0
3206,8.0
3253,8.0
786,8.0
1428,8.0
3031,8.0
1210,8.0
454,8.0
45,8.0
149,8.0
795,8.0
800,8.0
2475,8.0
2117,8.0
2153,8.0
2344,8.0
483,7.0
497,7.0
2469,7.0
2441,7.0
2726,7.0
127,7.0
10,7.0
1489,7.0
2743,7.0
461,7.0
2431,7.0
2440,7.0
1019,7.0
2740,7.0
1168,7.0
1170,7.0
1171,7.0
1172,7.0
1174,7.0
1026,7.0
3254,7.0
792,7.0
62,7.0
843,7.0
845,7.0
2125,7.0
129,7.0
3797,7.0
3798,7.0
3799,7.0
3027,7.0
2138,7.0
2355,7.0
860,7.0
866,7.0
1795,7.0
1802,7.0
3194,7.0
2343,7.0
147,7.0
809,7.0
2482,7.0
2747,7.0
109,7.0
3065,7.0
51,7.0
1566,7.0
2057,7.0
2058,7.0
54,7.0
2149,7.0
398,7.0
400,7.0
402,7.0
3233,7.0
799,7.0
2147,7.0
1942,7.0
724,7.0
1212,7.0
3172,7.0
1950,7.0
1413,6.0
2733,6.0
3258,6.0
492,6.0
2723,6.0
2728,6.0
2195,6.0
3058,6.0
370,6.0
173,6.0
2312,6.0
110,6.0
519,6.0
524,6.0
1415,6.0
2140,6.0
3546,6.0
1042,6.0
1046,6.0
531,6.0
1353,6.0
1358,6.0
1359,6.0
1367,6.0
463,6.0
706,6.0
707,6.0
2758,6.0
2354,6.0
453,6.0
2920,6.0
2352,6.0
1784,6.0
3637,6.0
3648,6.0
2453,6.0
3248,6.0
3250,6.0
1577,6.0
2155,6.0
345,6.0
357,6.0
2018,6.0
1574,6.0
211,6.0
213,6.0
219,6.0
2675,6.0
2677,6.0
148,6.0
1105,6.0
3021,6.0
1565,6.0
1572,6.0
1573,6.0
1793,6.0
2114,6.0
1870,6.0
2349,6.0
1424,6.0
3047,6.0
1023,6.0
2143,6.0
778,6.0
848,6.0
3025,6.0
3035,6.0
1011,6.0
2770,6.0
3195,6.0
3024,6.0
2376,6.0
3173,6.0
2053,6.0
408,6.0
3033,6.0
717,6.0
350,6.0
3231,6.0
3170,6.0
1206,6.0
785,6.0
60,6.0
2044,6.0
1938,6.0
1946,6.0
1955,6.0
560,6.0
561,6.0
484,5.0
372,5.0
2738,5.0
1483,5.0
3547,5.0
525,5.0
528,5.0
2725,5.0
2442,5.0
2187,5.0
2151,5.0
516,5.0
702,5.0
1421,5.0
1493,5.0
2767,5.0
2744,5.0
2768,5.0
496,5.0
1478,5.0
2535,5.0
1014,5.0
705,5.0
709,5.0
710,5.0
713,5.0
1891,5.0
2350,5.0
810,5.0
2604,5.0
2144,5.0
2220,5.0
2234,5.0
3553,5.0
513,5.0
1581,5.0
1252,5.0
1253,5.0
2718,5.0
2719,5.0
733,5.0
2091,5.0
2109,5.0
719,5.0
3638,5.0
3046,5.0
1948,5.0
1864,5.0
663,5.0
2749,5.0
872,5.0
874,5.0
215,5.0
225,5.0
1035,5.0
1039,5.0
3070,5.0
3041,5.0
3048,5.0
3252,5.0
455,5.0
1579,5.0
2066,5.0
2127,5.0
2635,5.0
2636,5.0
2637,5.0
2638,5.0
2737,5.0
1804,5.0
3256,5.0
1531,5.0
730,5.0
836,5.0
837,5.0
3425,5.0
3441,5.0
2131,5.0
1945,5.0
3022,5.0
3647,5.0
1110,5.0
2750,5.0
2374,5.0
353,5.0
351,5.0
359,5.0
360,5.0
1947,5.0
685,5.0
44,5.0
3151,5.0
2048,5.0
458,5.0
3023,5.0
2345,5.0
2116,5.0
2380,5.0
459,5.0
551,5.0
558,5.0
3224,5.0
377,4.0
482,4.0
2676,4.0
1020,4.0
2443,4.0
518,4.0
1365,4.0
3631,4.0
1479,4.0
3558,4.0
2126,4.0
1845,4.0
2198,4.0
1619,4.0
1175,4.0
1176,4.0
1036,4.0
1561,4.0
2476,4.0
3518,4.0
3521,4.0
2434,4.0
1961,4.0
